Date,Open,High,Low,Close,Adj Close,Volume
1978-11-13,87.980003,89.970001,87.980003,89.970001,89.970001,0
1978-11-20,90.190002,90.190002,89.699997,90.019997,90.019997,0
1978-11-27,90.050003,90.629997,90.000000,90.629997,90.629997,0
1978-12-04,90.050003,90.050003,89.680000,89.680000,89.680000,0
1978-12-11,89.220001,89.339996,88.949997,88.949997,88.949997,0
1978-12-18,87.660004,87.870003,87.190002,87.720001,87.720001,0
1978-12-25,87.570000,87.570000,86.500000,86.500000,86.500000,0
1979-01-01,86.519997,87.540001,86.519997,87.489998,87.489998,0
1979-01-08,87.209999,88.120003,87.209999,88.040001,88.040001,0
1979-01-15,88.160004,88.160004,87.379997,87.620003,87.620003,0
1979-01-22,87.669998,88.129997,87.669998,88.129997,88.129997,0
1979-01-29,88.339996,89.250000,88.339996,89.250000,89.250000,0
1979-02-05,88.519997,88.519997,87.349998,87.849998,87.849998,0
1979-02-12,88.190002,88.269997,88.139999,88.269997,88.269997,0
1979-02-19,88.309998,88.349998,88.160004,88.160004,88.160004,0
1979-02-26,88.070000,88.410004,88.070000,88.410004,88.410004,0
1979-03-05,88.480003,88.480003,88.089996,88.209999,88.209999,0
1979-03-12,88.279999,88.589996,88.279999,88.570000,88.570000,0
1979-03-19,88.500000,88.540001,88.389999,88.449997,88.449997,0
1979-03-26,88.199997,88.529999,88.199997,88.529999,88.529999,0
1979-04-02,88.980003,89.209999,88.980003,89.209999,89.209999,0
1979-04-09,89.400002,89.629997,89.180000,89.629997,89.629997,0
1979-04-16,89.660004,89.830002,89.389999,89.830002,89.830002,0
1979-04-23,89.760002,89.849998,89.690002,89.849998,89.849998,0
1979-04-30,89.980003,90.209999,89.980003,90.010002,90.010002,0
1979-05-07,89.550003,90.029999,89.550003,90.029999,90.029999,0
1979-05-14,89.980003,90.709999,89.980003,90.709999,90.709999,0
1979-05-21,90.870003,90.870003,90.589996,90.830002,90.830002,0
1979-05-28,90.889999,91.019997,90.529999,90.820000,90.820000,0
1979-06-04,90.620003,90.790001,90.620003,90.650002,90.650002,0
1979-06-11,90.650002,90.650002,89.809998,89.809998,89.809998,0
1979-06-18,89.879997,89.879997,88.419998,88.419998,88.419998,0
1979-06-25,87.709999,88.190002,87.709999,87.849998,87.849998,0
1979-07-02,87.889999,87.889999,87.339996,87.510002,87.510002,0
1979-07-09,87.750000,87.750000,87.220001,87.220001,87.220001,0
1979-07-16,86.949997,86.949997,86.110001,86.730003,86.730003,0
1979-07-23,86.300003,86.480003,86.019997,86.480003,86.480003,0
1979-07-30,86.779999,87.309998,86.779999,87.139999,87.139999,0
1979-08-06,87.150002,87.290001,86.910004,86.910004,86.910004,0
1979-08-13,87.129997,87.400002,87.129997,87.400002,87.400002,0
1979-08-20,87.360001,87.459999,87.290001,87.290001,87.290001,0
1979-08-27,87.430000,87.459999,87.169998,87.190002,87.190002,0
1979-09-03,87.260002,87.260002,86.769997,86.769997,86.769997,0
1979-09-10,86.750000,87.430000,86.750000,87.430000,87.430000,0
1979-09-17,87.470001,87.470001,86.180000,86.220001,86.220001,0
1979-09-24,86.389999,86.389999,85.449997,85.449997,85.449997,0
1979-10-01,85.430000,86.239998,85.430000,86.180000,86.180000,0
1979-10-08,87.660004,87.660004,87.019997,87.449997,87.449997,0
1979-10-15,87.720001,88.269997,87.720001,87.949997,87.949997,0
1979-10-22,88.279999,88.800003,88.279999,88.800003,88.800003,0
1979-10-29,88.970001,89.120003,88.470001,88.470001,88.470001,0
1979-11-05,88.610001,88.980003,88.430000,88.980003,88.980003,0
1979-11-12,89.019997,89.019997,88.279999,88.279999,88.279999,0
1979-11-19,87.680000,87.940002,87.680000,87.940002,87.940002,0
1979-11-26,87.760002,87.760002,86.790001,86.790001,86.790001,0
1979-12-03,85.980003,87.050003,85.980003,87.040001,87.040001,0
1979-12-10,86.620003,86.669998,86.279999,86.669998,86.669998,0
1979-12-17,86.470001,86.470001,86.150002,86.379997,86.379997,0
1979-12-24,86.169998,86.169998,85.510002,85.809998,85.809998,0
1979-12-31,85.820000,85.820000,85.230003,85.230003,85.230003,0
1980-01-07,84.790001,85.349998,84.790001,85.349998,85.349998,0
1980-01-14,85.230003,85.639999,85.230003,85.449997,85.449997,0
1980-01-21,85.699997,85.940002,85.559998,85.940002,85.940002,0
1980-01-28,86.099998,86.139999,85.959999,86.129997,86.129997,0
1980-02-04,86.050003,86.050003,85.620003,85.940002,85.940002,0
1980-02-11,85.849998,86.099998,85.769997,86.099998,86.099998,0
1980-02-18,86.510002,86.919998,86.410004,86.919998,86.919998,0
1980-02-25,87.050003,87.650002,86.900002,87.650002,87.650002,0
1980-03-03,87.849998,88.410004,87.849998,88.410004,88.410004,0
1980-03-10,88.889999,89.820000,88.800003,89.820000,89.820000,0
1980-03-17,91.269997,91.349998,90.839996,91.260002,91.260002,0
1980-03-24,91.610001,92.830002,91.610001,92.830002,92.830002,0
1980-03-31,93.580002,94.669998,93.580002,94.669998,94.669998,0
1980-04-07,94.879997,94.879997,91.070000,91.260002,91.260002,0
1980-04-14,91.019997,91.809998,90.500000,90.500000,90.500000,0
1980-04-21,90.150002,90.550003,88.680000,88.680000,88.680000,0
1980-04-28,88.040001,88.900002,88.010002,88.900002,88.900002,0
1980-05-05,87.839996,88.010002,87.209999,88.010002,88.010002,0
1980-05-12,87.080002,87.239998,86.919998,87.239998,87.239998,0
1980-05-19,87.389999,87.389999,85.779999,85.779999,85.779999,0
1980-05-26,85.150002,85.930000,85.150002,85.930000,85.930000,0
1980-06-02,86.089996,86.089996,85.500000,85.500000,85.500000,0
1980-06-09,84.989998,85.190002,84.750000,84.750000,84.750000,0
1980-06-16,85.120003,85.250000,85.019997,85.250000,85.250000,0
1980-06-23,85.139999,85.320000,85.129997,85.129997,85.129997,0
1980-06-30,85.199997,85.199997,84.889999,84.889999,84.889999,0
1980-07-07,84.190002,84.269997,84.120003,84.220001,84.220001,0
1980-07-14,84.389999,84.620003,84.169998,84.610001,84.610001,0
1980-07-21,84.430000,84.540001,84.300003,84.540001,84.540001,0
1980-07-28,84.730003,86.489998,84.730003,86.489998,86.489998,0
1980-08-04,86.129997,86.129997,85.449997,85.930000,85.930000,0
1980-08-11,85.949997,86.000000,85.720001,86.000000,86.000000,0
1980-08-18,86.430000,86.860001,86.309998,86.860001,86.860001,0
1980-08-25,86.550003,86.550003,85.690002,85.849998,85.849998,0
1980-09-01,85.190002,85.410004,85.150002,85.410004,85.410004,0
1980-09-08,85.199997,85.330002,85.080002,85.080002,85.080002,0
1980-09-15,85.239998,85.580002,85.209999,85.550003,85.550003,0
1980-09-22,86.019997,86.290001,85.660004,85.800003,85.800003,0
1980-09-29,86.139999,86.139999,85.750000,85.800003,85.800003,0
1980-10-06,85.430000,85.680000,85.430000,85.589996,85.589996,0
1980-10-13,85.730003,86.519997,85.730003,86.519997,86.519997,0
1980-10-20,86.980003,87.339996,86.919998,87.339996,87.339996,0
1980-10-27,87.800003,88.379997,87.760002,88.379997,88.379997,0
1980-11-03,88.639999,90.120003,88.639999,90.120003,90.120003,0
1980-11-10,88.489998,88.849998,88.430000,88.849998,88.849998,0
1980-11-17,89.750000,89.750000,88.980003,89.559998,89.559998,0
1980-11-24,89.660004,90.010002,89.449997,90.010002,90.010002,0
1980-12-01,90.550003,90.839996,90.239998,90.839996,90.839996,0
1980-12-08,90.669998,92.570000,90.669998,92.279999,92.279999,0
1980-12-15,91.760002,92.660004,91.150002,91.150002,91.150002,0
1980-12-22,90.599998,90.599998,90.029999,90.070000,90.070000,0
1980-12-29,90.320000,90.510002,89.860001,90.510002,90.510002,0
1981-01-05,89.139999,90.510002,88.949997,90.510002,90.510002,0
1981-01-12,90.830002,91.449997,90.830002,91.449997,91.449997,0
1981-01-19,91.360001,92.110001,90.629997,92.110001,92.110001,0
1981-01-26,92.580002,95.239998,92.580002,95.239998,95.239998,0
1981-02-02,94.820000,95.589996,94.589996,95.449997,95.449997,0
1981-02-09,95.389999,98.180000,95.389999,98.180000,98.180000,0
1981-02-16,97.839996,97.839996,94.949997,94.949997,94.949997,0
1981-02-23,95.779999,97.059998,95.779999,97.059998,97.059998,0
1981-03-02,97.949997,97.949997,97.209999,97.269997,97.269997,0
1981-03-09,96.339996,96.580002,96.139999,96.309998,96.309998,0
1981-03-16,95.680000,95.680000,94.239998,94.830002,94.830002,0
1981-03-23,95.690002,97.129997,95.459999,97.129997,97.129997,0
1981-03-30,96.279999,97.419998,96.279999,97.419998,97.419998,0
1981-04-06,98.440002,98.440002,97.349998,98.379997,98.379997,0
1981-04-13,99.129997,99.860001,98.849998,99.860001,99.860001,0
1981-04-20,99.809998,99.809998,98.919998,99.309998,99.309998,0
1981-04-27,99.250000,100.449997,99.250000,100.279999,100.279999,0
1981-05-04,101.800003,102.639999,101.800003,102.050003,102.050003,0
1981-05-11,103.230003,104.519997,103.230003,104.430000,104.430000,0
1981-05-18,104.000000,104.730003,103.860001,104.510002,104.510002,0
1981-05-25,104.959999,105.360001,104.690002,104.949997,104.949997,0
1981-06-01,104.989998,108.470001,104.989998,108.470001,108.470001,0
1981-06-08,108.089996,108.089996,106.800003,107.559998,107.559998,0
1981-06-15,105.550003,106.779999,105.550003,106.779999,106.779999,0
1981-06-22,106.230003,107.430000,106.010002,107.370003,107.370003,0
1981-06-29,107.529999,108.690002,107.529999,108.690002,108.690002,0
1981-07-06,109.589996,110.500000,109.379997,109.449997,109.449997,0
1981-07-13,109.080002,110.040001,108.699997,109.419998,109.419998,0
1981-07-20,110.070000,111.010002,110.070000,110.139999,110.139999,0
1981-07-27,110.250000,111.720001,110.250000,111.720001,111.720001,0
1981-08-03,114.029999,114.250000,113.260002,113.730003,113.730003,0
1981-08-10,114.879997,114.879997,112.199997,113.290001,113.290001,0
1981-08-17,112.010002,112.010002,110.010002,110.010002,110.010002,0
1981-08-24,110.779999,112.180000,110.320000,110.320000,110.320000,0
1981-08-31,110.279999,110.760002,109.349998,109.349998,109.349998,0
1981-09-07,110.529999,110.550003,109.309998,109.580002,109.580002,0
1981-09-14,109.070000,109.070000,105.589996,105.589996,105.589996,0
1981-09-21,103.839996,107.620003,103.839996,107.620003,107.620003,0
1981-09-28,108.330002,108.330002,106.790001,106.790001,106.790001,0
1981-10-05,105.230003,106.349998,103.860001,103.860001,103.860001,0
1981-10-12,105.120003,105.980003,105.120003,105.980003,105.980003,0
1981-10-19,105.870003,107.550003,105.870003,107.260002,107.260002,0
1981-10-26,108.650002,108.650002,106.129997,106.129997,106.129997,0
1981-11-02,104.989998,105.180000,104.620003,105.040001,105.040001,0
1981-11-09,104.309998,105.349998,104.309998,104.480003,104.480003,0
1981-11-16,104.800003,105.290001,104.470001,105.080002,105.080002,0
1981-11-23,104.800003,104.800003,103.279999,103.279999,103.279999,0
1981-11-30,103.180000,104.040001,103.180000,103.800003,103.800003,0
1981-12-07,104.339996,105.800003,104.339996,105.800003,105.800003,0
1981-12-14,106.459999,106.459999,105.470001,106.239998,106.239998,0
1981-12-21,106.089996,106.089996,105.730003,105.949997,105.949997,0
1981-12-28,105.870003,105.889999,104.690002,104.690002,104.690002,0
1982-01-04,104.620003,105.559998,104.620003,105.480003,105.480003,0
1982-01-11,106.540001,107.570000,106.540001,107.570000,107.570000,0
1982-01-18,107.169998,107.730003,106.959999,107.730003,107.730003,0
1982-01-25,108.779999,108.779999,107.919998,108.029999,108.029999,0
1982-02-01,109.320000,109.510002,109.139999,109.389999,109.389999,0
1982-02-08,109.809998,110.639999,109.809998,110.209999,110.209999,0
1982-02-15,111.540001,111.589996,110.059998,110.059998,110.059998,0
1982-02-22,110.190002,111.930000,110.190002,111.930000,111.930000,0
1982-03-01,111.959999,111.959999,110.279999,110.279999,110.279999,0
1982-03-08,110.360001,112.070000,110.360001,112.070000,112.070000,0
1982-03-15,111.930000,113.050003,111.930000,113.050003,113.050003,0
1982-03-22,113.529999,113.989998,113.169998,113.989998,113.989998,0
1982-03-29,114.559998,114.730003,113.970001,113.970001,113.970001,0
1982-04-05,114.589996,115.360001,114.589996,115.239998,115.239998,0
1982-04-12,115.019997,115.160004,114.669998,115.099998,115.099998,0
1982-04-19,114.449997,114.449997,113.720001,113.720001,113.720001,0
1982-04-26,113.010002,113.010002,111.599998,111.599998,111.599998,0
1982-05-03,111.510002,111.980003,109.860001,109.860001,109.860001,0
1982-05-10,109.730003,110.769997,109.699997,110.769997,110.769997,0
1982-05-17,110.790001,111.610001,110.790001,111.050003,111.050003,0
1982-05-24,110.790001,112.790001,110.790001,112.790001,112.790001,0
1982-05-31,113.709999,113.709999,113.250000,113.370003,113.370003,0
1982-06-07,114.010002,115.500000,114.010002,115.050003,115.050003,0
1982-06-14,117.150002,119.010002,117.150002,119.010002,119.010002,0
1982-06-21,119.820000,120.110001,118.870003,120.110001,120.110001,0
1982-06-28,120.470001,120.470001,119.040001,119.620003,119.620003,0
1982-07-05,120.169998,121.059998,119.959999,119.959999,119.959999,0
1982-07-12,119.220001,120.180000,119.220001,119.269997,119.269997,0
1982-07-19,119.089996,119.089996,116.120003,116.120003,116.120003,0
1982-07-26,116.669998,119.050003,116.199997,119.050003,119.050003,0
1982-08-02,117.800003,120.239998,117.800003,120.239998,120.239998,0
1982-08-09,121.160004,121.410004,120.930000,120.930000,120.930000,0
1982-08-16,121.320000,121.320000,118.349998,118.349998,118.349998,0
1982-08-23,118.400002,119.120003,116.949997,119.120003,119.120003,0
1982-08-30,120.669998,120.669998,118.779999,119.550003,119.550003,0
1982-09-06,119.519997,121.000000,119.519997,121.000000,121.000000,0
1982-09-13,121.459999,121.459999,120.790001,120.790001,120.790001,0
1982-09-20,120.940002,121.459999,120.599998,121.459999,121.459999,0
1982-09-27,122.629997,122.760002,122.139999,122.139999,122.139999,0
1982-10-04,123.379997,123.379997,122.559998,122.940002,122.940002,0
1982-10-11,121.230003,122.769997,121.230003,122.769997,122.769997,0
1982-10-18,122.550003,123.410004,122.529999,123.410004,123.410004,0
1982-10-25,124.419998,124.779999,124.050003,124.779999,124.779999,0
1982-11-01,124.360001,125.379997,124.360001,125.360001,125.360001,0
1982-11-08,126.019997,126.019997,124.849998,125.419998,125.419998,0
1982-11-15,125.419998,125.419998,123.720001,123.720001,123.720001,0
1982-11-22,123.830002,124.160004,122.639999,122.639999,122.639999,0
1982-11-29,121.879997,121.879997,119.580002,119.580002,119.580002,0
1982-12-06,119.680000,120.660004,119.360001,120.480003,120.480003,0
1982-12-13,121.449997,121.449997,119.349998,119.610001,119.610001,0
1982-12-20,119.279999,119.279999,118.220001,118.220001,118.220001,0
1982-12-27,117.839996,117.910004,117.050003,117.360001,117.360001,0
1983-01-03,116.970001,116.970001,115.760002,115.760002,115.760002,0
1983-01-10,115.430000,116.669998,115.430000,116.389999,116.389999,0
1983-01-17,116.370003,119.599998,116.370003,119.599998,119.599998,0
1983-01-24,120.809998,120.809998,119.320000,119.760002,119.760002,0
1983-01-31,121.120003,122.279999,120.989998,121.419998,121.419998,0
1983-02-07,120.379997,120.379997,118.849998,118.849998,118.849998,0
1983-02-14,119.089996,119.089996,118.019997,118.529999,118.529999,0
1983-02-21,119.190002,119.519997,119.150002,119.449997,119.449997,0
1983-02-28,120.349998,120.790001,119.349998,119.349998,119.349998,0
1983-03-07,119.080002,120.269997,119.080002,120.269997,120.269997,0
1983-03-14,118.970001,120.449997,118.970001,120.449997,120.449997,0
1983-03-21,121.879997,122.129997,121.720001,121.769997,121.769997,0
1983-03-28,122.650002,122.650002,122.209999,122.269997,122.269997,0
1983-04-04,121.830002,121.889999,121.139999,121.889999,121.889999,0
1983-04-11,121.419998,121.930000,121.330002,121.589996,121.589996,0
1983-04-18,122.190002,122.430000,121.889999,121.889999,121.889999,0
1983-04-25,121.510002,122.389999,121.510002,122.389999,122.389999,0
1983-05-02,122.040001,122.040001,121.320000,121.320000,121.320000,0
1983-05-09,121.070000,121.320000,120.900002,121.150002,121.150002,0
1983-05-16,121.940002,122.599998,121.910004,122.500000,122.500000,0
1983-05-23,122.860001,123.410004,122.709999,123.410004,123.410004,0
1983-05-30,123.790001,124.750000,123.790001,124.750000,124.750000,0
1983-06-06,125.330002,125.680000,125.330002,125.389999,125.389999,0
1983-06-13,125.500000,126.209999,125.500000,125.660004,125.660004,0
1983-06-20,125.180000,125.330002,124.250000,124.269997,124.269997,0
1983-06-27,124.660004,125.150002,124.660004,124.980003,124.980003,0
1983-07-04,125.989998,126.150002,125.769997,126.150002,126.150002,0
1983-07-11,126.480003,127.050003,126.190002,127.050003,127.050003,0
1983-07-18,126.900002,126.900002,126.099998,126.680000,126.680000,0
1983-07-25,127.110001,128.440002,127.110001,128.440002,128.440002,0
1983-08-01,129.679993,130.190002,129.100006,130.190002,130.190002,0
1983-08-08,130.520004,131.940002,130.279999,131.690002,131.690002,0
1983-08-15,131.139999,131.139999,128.320007,129.080002,129.080002,0
1983-08-22,128.250000,129.639999,128.089996,129.639999,129.639999,0
1983-08-29,130.190002,130.839996,130.190002,130.770004,130.770004,0
1983-09-05,130.229996,130.520004,129.949997,129.949997,129.949997,0
1983-09-12,129.429993,130.580002,129.429993,129.729996,129.729996,0
1983-09-19,129.309998,130.369995,129.160004,129.160004,129.160004,0
1983-09-26,128.910004,129.100006,128.350006,128.350006,128.350006,0
1983-10-03,128.149994,128.440002,126.209999,126.209999,126.209999,0
1983-10-10,126.849998,127.900002,126.849998,127.900002,127.900002,0
1983-10-17,127.470001,127.470001,126.889999,126.889999,126.889999,0
1983-10-24,127.800003,128.020004,127.480003,128.020004,128.020004,0
1983-10-31,128.399994,129.809998,128.399994,129.809998,129.809998,0
1983-11-07,130.139999,130.139999,129.289993,129.289993,129.289993,0
1983-11-14,129.850006,131.020004,129.850006,131.020004,131.020004,0
1983-11-21,130.929993,131.300003,130.460007,131.300003,131.300003,0
1983-11-28,131.279999,131.360001,130.639999,131.210007,131.210007,0
1983-12-05,132.380005,133.009995,131.979996,133.009995,133.009995,0
1983-12-12,133.119995,134.050003,133.119995,134.050003,134.050003,0
1983-12-19,133.910004,133.910004,133.169998,133.169998,133.169998,0
1983-12-26,133.070007,133.070007,131.789993,131.789993,131.789993,0
1984-01-02,133.190002,134.860001,133.190002,134.860001,134.860001,0
1984-01-09,135.630005,136.149994,134.869995,134.869995,134.869995,0
1984-01-16,134.470001,135.509995,134.399994,135.509995,135.509995,0
1984-01-23,135.139999,135.660004,135.139999,135.529999,135.529999,0
1984-01-30,135.250000,135.509995,132.789993,132.789993,132.789993,0
1984-02-06,133.100006,134.089996,133.100006,133.419998,133.419998,0
1984-02-13,132.669998,132.669998,130.910004,131.199997,131.199997,0
1984-02-20,132.139999,132.139999,129.289993,129.289993,129.289993,0
1984-02-27,129.600006,129.600006,127.599998,127.599998,127.599998,0
1984-03-05,126.879997,127.669998,126.180000,127.519997,127.519997,0
1984-03-12,128.350006,129.130005,126.919998,129.130005,129.130005,0
1984-03-19,129.250000,129.970001,129.250000,129.289993,129.289993,0
1984-03-26,128.270004,128.270004,127.839996,128.220001,128.220001,0
1984-04-02,128.360001,129.500000,128.360001,129.160004,129.160004,0
1984-04-09,129.490005,129.490005,128.479996,129.250000,129.250000,0
1984-04-16,129.720001,130.479996,129.720001,130.479996,130.479996,0
1984-04-23,130.490005,132.110001,130.490005,132.110001,132.110001,0
1984-04-30,132.639999,132.949997,132.100006,132.669998,132.669998,0
1984-05-07,134.589996,134.929993,134.449997,134.779999,134.779999,0
1984-05-14,134.339996,135.059998,133.880005,135.059998,135.059998,0
1984-05-21,134.369995,134.559998,133.619995,133.619995,133.619995,0
1984-05-28,133.740005,133.809998,132.000000,132.000000,132.000000,0
1984-06-04,131.500000,132.729996,131.500000,132.729996,132.729996,0
1984-06-11,133.320007,134.289993,133.320007,134.289993,134.289993,0
1984-06-18,134.809998,135.940002,134.720001,135.940002,135.940002,0
1984-06-25,136.899994,136.899994,136.259995,136.259995,136.259995,0
1984-07-02,136.699997,138.880005,136.699997,138.880005,138.880005,0
1984-07-09,139.179993,139.559998,138.559998,138.649994,138.649994,0
1984-07-16,138.279999,139.899994,138.279999,139.770004,139.770004,0
1984-07-23,140.479996,140.720001,139.089996,140.720001,140.720001,0
1984-07-30,141.070007,141.710007,139.360001,139.360001,139.360001,0
1984-08-06,140.259995,141.389999,140.259995,140.669998,140.669998,0
1984-08-13,141.380005,141.380005,139.009995,139.270004,139.270004,0
1984-08-20,139.630005,140.220001,139.399994,139.809998,139.809998,0
1984-08-27,140.139999,140.330002,139.750000,140.330002,140.330002,0
1984-09-03,141.919998,144.149994,141.919998,144.149994,144.149994,0
1984-09-10,144.229996,145.779999,144.229996,145.580002,145.580002,0
1984-09-17,147.289993,149.300003,146.919998,146.919998,146.919998,0
1984-09-24,145.789993,147.570007,145.789993,147.550003,147.550003,0
1984-10-01,147.050003,147.050003,145.490005,146.830002,146.830002,0
1984-10-08,148.080002,149.089996,147.630005,149.089996,149.089996,0
1984-10-15,149.910004,150.089996,148.210007,148.210007,148.210007,0
1984-10-22,148.179993,148.179993,145.570007,146.479996,146.479996,0
1984-10-29,147.839996,147.839996,143.179993,143.179993,143.179993,0
1984-11-05,142.320007,142.899994,142.320007,142.899994,142.899994,0
1984-11-12,142.509995,143.899994,142.509995,143.899994,143.899994,0
1984-11-19,144.660004,146.289993,144.660004,146.289993,146.289993,0
1984-11-26,147.639999,149.210007,147.259995,149.210007,149.210007,0
1984-12-03,149.509995,149.509995,147.470001,148.419998,148.419998,0
1984-12-10,148.580002,149.240005,148.470001,148.710007,148.710007,0
1984-12-17,148.699997,150.229996,148.580002,149.750000,149.750000,0
1984-12-24,149.990005,151.240005,149.990005,150.910004,150.910004,0
1984-12-31,151.470001,152.229996,151.470001,152.110001,152.110001,0
1985-01-07,152.809998,152.809998,151.800003,152.410004,152.410004,0
1985-01-14,153.889999,153.889999,153.460007,153.470001,153.470001,0
1985-01-21,152.869995,153.460007,152.600006,153.009995,153.009995,0
1985-01-28,153.020004,153.470001,152.720001,153.470001,153.470001,0
1985-02-04,154.940002,156.509995,154.940002,156.509995,156.509995,0
1985-02-11,157.389999,158.539993,156.970001,156.970001,156.970001,0
1985-02-18,158.809998,162.039993,158.809998,162.039993,162.039993,0
1985-02-25,164.720001,164.720001,159.889999,161.039993,161.039993,0
1985-03-04,161.770004,163.830002,161.770004,163.179993,163.179993,0
1985-03-11,160.199997,161.940002,160.199997,161.690002,161.690002,0
1985-03-18,160.080002,160.080002,154.229996,155.119995,155.119995,0
1985-03-25,155.610001,155.610001,149.179993,149.179993,149.179993,0
1985-04-01,150.649994,153.160004,150.649994,152.970001,152.970001,0
1985-04-08,152.600006,152.600006,148.229996,148.229996,148.229996,0
1985-04-15,146.850006,146.979996,144.830002,144.830002,144.830002,0
1985-04-22,146.360001,151.820007,146.360001,151.009995,151.009995,0
1985-04-29,150.369995,154.130005,149.699997,154.130005,154.130005,0
1985-05-06,154.520004,154.520004,150.279999,150.639999,150.639999,0
1985-05-13,148.729996,149.080002,147.529999,148.380005,148.380005,0
1985-05-20,147.059998,149.279999,147.059998,149.279999,149.279999,0
1985-05-27,149.979996,149.979996,147.860001,147.860001,147.860001,0
1985-06-03,146.940002,148.539993,146.940002,148.539993,148.539993,0
1985-06-10,149.410004,149.410004,147.570007,147.570007,147.570007,0
1985-06-17,147.720001,148.050003,145.919998,147.589996,147.589996,0
1985-06-24,147.750000,147.800003,146.119995,146.119995,146.119995,0
1985-07-01,146.440002,146.610001,145.000000,145.000000,145.000000,0
1985-07-08,143.960007,143.960007,140.250000,140.250000,140.250000,0
1985-07-15,139.559998,140.559998,137.830002,140.559998,140.559998,0
1985-07-22,140.759995,140.759995,138.820007,139.289993,139.289993,0
1985-07-29,137.669998,138.570007,137.259995,138.570007,138.570007,0
1985-08-05,138.639999,139.850006,138.639999,139.199997,139.199997,0
1985-08-12,137.740005,137.740005,136.270004,136.270004,136.270004,0
1985-08-19,136.369995,136.990005,135.559998,135.990005,135.990005,0
1985-08-26,136.589996,138.199997,136.589996,138.199997,138.199997,0
1985-09-02,139.910004,143.050003,139.679993,143.050003,143.050003,0
1985-09-09,143.669998,144.190002,141.940002,141.940002,141.940002,0
1985-09-16,141.279999,142.190002,139.770004,139.770004,139.770004,0
1985-09-23,134.899994,134.899994,131.550003,131.550003,131.550003,0
1985-09-30,132.119995,132.119995,129.880005,130.369995,130.369995,0
1985-10-07,131.059998,131.300003,130.880005,131.289993,131.289993,0
1985-10-14,131.449997,132.380005,130.509995,130.509995,130.509995,0
1985-10-21,130.389999,131.029999,130.389999,130.990005,130.990005,0
1985-10-28,130.470001,130.470001,128.690002,128.690002,128.690002,0
1985-11-04,128.470001,129.399994,128.399994,129.399994,129.399994,0
1985-11-11,129.399994,129.440002,128.850006,129.190002,129.190002,0
1985-11-18,128.789993,128.850006,126.540001,126.540001,126.540001,0
1985-11-25,126.500000,126.849998,124.769997,124.989998,124.989998,0
1985-12-02,124.419998,126.320000,124.419998,125.690002,125.690002,0
1985-12-09,126.099998,127.680000,125.620003,126.129997,126.129997,0
1985-12-16,126.110001,126.580002,125.330002,125.849998,125.849998,0
1985-12-23,125.870003,125.940002,124.260002,124.300003,124.300003,0
1985-12-30,124.279999,124.550003,122.599998,124.500000,124.500000,0
1986-01-06,124.800003,124.800003,122.910004,124.160004,124.160004,0
1986-01-13,124.820000,125.209999,124.040001,124.410004,124.410004,0
1986-01-20,124.870003,124.970001,122.669998,122.779999,122.779999,0
1986-01-27,122.519997,122.779999,121.029999,121.519997,121.519997,0
1986-02-03,121.779999,123.260002,121.080002,121.970001,121.970001,0
1986-02-10,121.099998,121.230003,118.709999,118.820000,118.820000,0
1986-02-17,119.410004,119.410004,115.860001,117.220001,117.220001,0
1986-02-24,116.559998,116.860001,113.449997,115.080002,115.080002,0
1986-03-03,114.940002,116.559998,113.660004,114.970001,114.970001,0
1986-03-10,116.199997,117.120003,114.959999,115.220001,115.220001,0
1986-03-17,114.680000,115.379997,114.099998,114.169998,114.169998,0
1986-03-24,116.040001,118.660004,116.010002,117.680000,117.680000,0
1986-03-31,118.169998,120.830002,117.449997,120.690002,120.690002,0
1986-04-07,120.900002,121.160004,116.849998,117.300003,117.300003,0
1986-04-14,117.690002,118.080002,113.089996,113.169998,113.169998,0
1986-04-21,113.199997,113.639999,110.980003,111.120003,111.120003,0
1986-04-28,111.339996,113.699997,110.760002,112.739998,112.739998,0
1986-05-05,111.669998,113.379997,110.580002,111.320000,111.320000,0
1986-05-12,110.639999,113.010002,110.349998,112.870003,112.870003,0
1986-05-19,113.279999,115.709999,112.120003,115.459999,115.459999,0
1986-05-26,115.250000,117.650002,114.660004,117.510002,117.510002,0
1986-06-02,117.830002,118.029999,113.190002,113.410004,113.410004,0
1986-06-09,113.349998,114.300003,112.269997,112.580002,112.580002,0
1986-06-16,112.150002,114.730003,112.019997,114.720001,114.720001,0
1986-06-23,115.139999,115.190002,112.150002,112.169998,112.169998,0
1986-06-30,112.000000,112.000000,110.760002,111.080002,111.080002,0
1986-07-07,110.550003,112.050003,110.269997,112.000000,112.000000,0
1986-07-14,112.000000,112.089996,109.339996,109.430000,109.430000,0
1986-07-21,109.529999,110.650002,108.980003,110.610001,110.610001,0
1986-07-28,110.120003,110.250000,107.699997,108.059998,108.059998,0
1986-08-04,107.970001,108.720001,107.410004,107.629997,107.629997,0
1986-08-11,107.169998,108.019997,106.970001,107.260002,107.260002,0
1986-08-18,107.330002,107.709999,106.470001,106.769997,106.769997,0
1986-08-25,106.839996,107.690002,106.309998,106.430000,106.430000,0
1986-09-01,106.760002,107.389999,106.089996,107.269997,107.269997,0
1986-09-08,107.660004,108.980003,107.330002,107.580002,107.580002,0
1986-09-15,107.010002,107.639999,104.919998,105.029999,105.029999,0
1986-09-22,106.629997,107.809998,106.620003,107.680000,107.680000,0
